experiment,variant,instance,seed,time_s,value
late_ablation,late_noarchive,O_1000_09,3,0.470,4853
late_ablation,late_noarchive,O_1000_09,3,0.920,5099
late_ablation,late_noarchive,O_1000_09,3,1.410,5105
late_ablation,late_noarchive,O_1000_09,3,1.810,5109
late_ablation,late_noarchive,O_1000_09,3,2.220,5111
late_ablation,late_noarchive,O_1000_09,3,2.640,5114
late_ablation,late_noarchive,O_1000_09,3,3.050,5115
late_ablation,late_noarchive,O_1000_09,4,0.480,4851
late_ablation,late_noarchive,O_1000_09,4,0.920,5104
late_ablation,late_noarchive,O_1000_09,4,1.390,5110
late_ablation,late_noarchive,O_1000_09,4,1.790,5111
late_ablation,late_noarchive,O_1000_09,4,2.180,5113
late_ablation,late_noarchive,O_1000_09,4,3.380,5114
late_ablation,late_noarchive,O_1000_09,4,4.970,5115
late_ablation,late_noarchive,O_1000_09,5,0.460,4849
late_ablation,late_noarchive,O_1000_09,5,0.900,5101
late_ablation,late_noarchive,O_1000_09,5,1.370,5108
late_ablation,late_noarchive,O_1000_09,5,1.770,5109
late_ablation,late_noarchive,O_1000_09,5,2.160,5114
late_ablation,late_noarchive,O_1000_09,5,2.960,5115
late_ablation,late_noarchive,O_1000_10,1,0.550,4935
late_ablation,late_noarchive,O_1000_10,1,0.990,5167
late_ablation,late_noarchive,O_1000_10,1,1.460,5178
late_ablation,late_noarchive,O_1000_10,1,1.850,5179
late_ablation,late_noarchive,O_1000_10,1,2.750,5181
late_ablation,late_noarchive,O_1000_10,2,0.480,4971
late_ablation,late_noarchive,O_1000_10,2,0.930,5165
late_ablation,late_noarchive,O_1000_10,2,1.420,5176
late_ablation,late_noarchive,O_1000_10,2,1.830,5178
late_ablation,late_noarchive,O_1000_10,2,2.300,5179
late_ablation,late_noarchive,O_1000_10,2,4.180,5180
late_ablation,late_noarchive,O_1000_10,2,6.570,5181
late_ablation,late_noarchive,O_1000_10,3,0.460,4928
late_ablation,late_noarchive,O_1000_10,3,0.910,5162
late_ablation,late_noarchive,O_1000_10,3,1.370,5176
late_ablation,late_noarchive,O_1000_10,3,1.770,5177
late_ablation,late_noarchive,O_1000_10,3,2.160,5178
late_ablation,late_noarchive,O_1000_10,3,3.340,5180
late_ablation,late_noarchive,O_1000_10,3,5.690,5181
late_ablation,late_noarchive,O_1000_10,4,0.470,4939
late_ablation,late_noarchive,O_1000_10,4,0.920,5167
late_ablation,late_noarchive,O_1000_10,4,1.390,5176
late_ablation,late_noarchive,O_1000_10,4,1.780,5177
late_ablation,late_noarchive,O_1000_10,4,2.170,5179
late_ablation,late_noarchive,O_1000_10,4,3.350,5180
late_ablation,late_noarchive,O_1000_10,4,6.100,5181
late_ablation,late_noarchive,O_1000_10,5,0.470,4932
late_ablation,late_noarchive,O_1000_10,5,0.910,5167
late_ablation,late_noarchive,O_1000_10,5,1.400,5177
late_ablation,late_noarchive,O_1000_10,5,2.200,5178
late_ablation,late_noarchive,O_1000_10,5,2.600,5179
late_ablation,late_noarchive,O_1000_10,5,3.000,5180
late_ablation,late_noarchive,O_1000_10,5,4.990,5181
late_ablation,late_noarchive,LK_800_08,1,0.400,3926
late_ablation,late_noarchive,LK_800_08,1,0.820,4132
late_ablation,late_noarchive,LK_800_08,1,1.210,4135
late_ablation,late_noarchive,LK_800_08,1,1.540,4142
late_ablation,late_noarchive,LK_800_08,1,1.870,4144
late_ablation,late_noarchive,LK_800_08,1,2.200,4147
late_ablation,late_noarchive,LK_800_08,1,2.540,4153
late_ablation,late_noarchive,LK_800_08,1,2.880,4154
late_ablation,late_noarchive,LK_800_08,1,3.220,4156
late_ablation,late_noarchive,LK_800_08,1,4.240,4157
late_ablation,late_noarchive,LK_800_08,1,4.910,4158
late_ablation,late_noarchive,LK_800_08,2,0.460,3958
late_ablation,late_noarchive,LK_800_08,2,0.870,4140
late_ablation,late_noarchive,LK_800_08,2,1.590,4146
late_ablation,late_noarchive,LK_800_08,2,1.920,4150
late_ablation,late_noarchive,LK_800_08,2,2.260,4158
