experiment,variant,instance,seed,time_s,value
design_study,v7_longtenure,LK_1000_07,1,30.150,5268
design_study,v7_longtenure,LK_1000_07,1,49.970,5269
design_study,v7_longtenure,LK_1000_07,1,57.520,5270
design_study,v7_longtenure,LK_1000_07,1,70.080,5272
design_study,v7_longtenure,MF_800_09,1,0.380,3431
design_study,v7_longtenure,MF_800_09,1,0.910,3571
design_study,v7_longtenure,MF_800_09,1,1.310,3584
design_study,v7_longtenure,MF_800_09,1,1.700,3586
design_study,v7_longtenure,MF_800_09,1,2.470,3597
design_study,v7_longtenure,MF_800_09,1,3.250,3603
design_study,v7_longtenure,MF_800_09,1,4.800,3604
design_study,v7_longtenure,MF_1000_06,1,0.440,4331
design_study,v7_longtenure,MF_1000_06,1,0.980,4580
design_study,v7_longtenure,MF_1000_06,1,1.410,4583
design_study,v7_longtenure,MF_1000_06,1,1.820,4585
design_study,v7_longtenure,MF_1000_06,1,2.250,4588
design_study,v7_longtenure,MF_1000_06,1,2.670,4591
design_study,v7_longtenure,MF_1000_06,1,3.090,4594
design_study,v7_longtenure,MF_1000_06,1,4.350,4598
design_study,v7_longtenure,MF_1000_06,1,18.150,4599
design_study,v8_random,LK_800_08,1,0.250,1944
design_study,v8_random,LK_800_08,1,1.000,4134
design_study,v8_random,LK_800_08,1,2.360,4135
design_study,v8_random,LK_800_08,1,2.690,4142
design_study,v8_random,LK_800_08,1,3.030,4152
design_study,v8_random,LK_800_08,1,6.350,4155
design_study,v8_random,LK_800_08,1,7.350,4158
design_study,v8_random,LK_800_10,1,0.210,1997
design_study,v8_random,LK_800_10,1,0.680,4270
design_study,v8_random,LK_800_10,1,1.030,4271
design_study,v8_random,LK_800_10,1,3.010,4274
design_study,v8_random,LK_800_10,1,4.980,4276
design_study,v8_random,LK_800_10,1,5.970,4279
design_study,v8_random,LK_800_10,1,6.630,4280
design_study,v8_random,LK_800_10,1,11.250,4281
design_study,v8_random,LK_800_10,1,12.570,4282
design_study,v8_random,LK_800_10,1,16.860,4283
design_study,v8_random,LK_800_10,1,27.400,4285
design_study,v8_random,LK_1000_04,1,0.230,2636
design_study,v8_random,LK_1000_04,1,0.710,5389
design_study,v8_random,LK_1000_04,1,1.080,5397
design_study,v8_random,LK_1000_04,1,1.440,5415
design_study,v8_random,LK_1000_04,1,2.140,5419
design_study,v8_random,LK_1000_04,1,3.890,5424
design_study,v8_random,LK_1000_04,1,5.300,5429
design_study,v8_random,LK_1000_04,1,8.790,5430
design_study,v8_random,LK_1000_04,1,17.190,5431
design_study,v8_random,LK_1000_07,1,0.250,2132
design_study,v8_random,LK_1000_07,1,0.740,5217
design_study,v8_random,LK_1000_07,1,1.130,5250
design_study,v8_random,LK_1000_07,1,1.490,5260
design_study,v8_random,LK_1000_07,1,1.860,5264
design_study,v8_random,LK_1000_07,1,6.220,5265
design_study,v8_random,LK_1000_07,1,6.580,5267
design_study,v8_random,LK_1000_07,1,14.570,5268
design_study,v8_random,LK_1000_07,1,17.120,5271
design_study,v8_random,LK_1000_07,1,47.350,5272
design_study,v8_random,LK_1000_07,1,53.540,5273
design_study,v8_random,MF_800_09,1,0.270,2639
design_study,v8_random,MF_800_09,1,0.790,3585
design_study,v8_random,MF_800_09,1,1.220,3592
design_study,v8_random,MF_800_09,1,1.610,3603
design_study,v8_random,MF_800_09,1,7.900,3604
design_study,v8_random,MF_1000_06,1,0.300,3423
design_study,v8_random,MF_1000_06,1,0.830,4587
design_study,v8_random,MF_1000_06,1,1.270,4591
design_study,v8_random,MF_1000_06,1,1.690,4592
design_study,v8_random,MF_1000_06,1,2.110,4595
design_study,v8_random,MF_1000_06,1,2.520,4596
design_study,v8_random,MF_1000_06,1,4.600,4597
design_study,v8_random,MF_1000_06,1,5.020,4598
design_study,v8_random,MF_1000_06,1,5.850,4599
design_study,v8_bigpert,LK_800_08,1,0.470,3926
design_study,v8_bigpert,LK_800_08,1,0.920,4132
design_study,v8_bigpert,LK_800_08,1,1.260,4135
design_study,v8_bigpert,LK_800_08,1,1.590,4136
design_study,v8_bigpert,LK_800_08,1,1.920,4144
design_study,v8_bigpert,LK_800_08,1,2.590,4152
design_study,v8_bigpert,LK_800_08,1,4.930,4157
design_study,v8_bigpert,LK_800_08,1,11.950,4158
design_study,v8_bigpert,LK_800_10,1,0.430,4026
design_study,v8_bigpert,LK_800_10,1,0.890,4244
design_study,v8_bigpert,LK_800_10,1,1.240,4246
design_study,v8_bigpert,LK_800_10,1,1.570,4276
design_study,v8_bigpert,LK_800_10,1,4.240,4280
design_study,v8_bigpert,LK_800_10,1,4.910,4281
design_study,v8_bigpert,LK_800_10,1,5.570,4283
design_study,v8_bigpert,LK_800_10,1,28.390,4284
design_study,v8_bigpert,LK_800_10,1,58.160,4285
design_study,v8_bigpert,LK_1000_04,1,0.500,5130
design_study,v8_bigpert,LK_1000_04,1,0.970,5405
design_study,v8_bigpert,LK_1000_04,1,1.690,5419
design_study,v8_bigpert,LK_1000_04,1,2.380,5424
design_study,v8_bigpert,LK_1000_04,1,3.080,5428
design_study,v8_bigpert,LK_1000_04,1,4.120,5429
design_study,v8_bigpert,LK_1000_04,1,4.470,5431
design_study,v8_bigpert,LK_1000_07,1,0.490,4982
